user_nickname, title, likes, not_likes, publish_date, url, views
simmonsmegan,Tyrrhenians,1917,8884,2022-12-15,https://en.wikipedia.org/wiki/Tyrrhenians,10801.0
nicole58,Tritia_erythraea,7800,3098,2024-03-09,https://en.wikipedia.org/wiki/Tritia_erythraea,10898.0
carlsonamanda,Rose-Adelaide_Ducreux,9311,8389,2023-06-25,,17700.0
dustin84,Northern_Kosovska_Mitrovica,5847,6110,2025-09-05,https://en.wikipedia.org/wiki/Northern_Kosovska_Mitrovica,11957.0
jonathansanders,"Mnuchin,_Steven",5480,9495,2025-10-06,"https://en.wikipedia.org/wiki/Mnuchin,_Steven",14975.0
michael78,Rina_Kawaei,9335,6006,2024-10-09,https://en.wikipedia.org/wiki/Rina_Kawaei,15341.0
wangsandra,Mamuca_River,7246,8697,2025-10-10,https://en.wikipedia.org/wiki/Mamuca_River,15943.0
joshua96,Joe_Lavery,1783,6514,2024-04-21,https://en.wikipedia.org/wiki/Joe_Lavery,8297.0
andrew00,"Fort_Belvoir,_Virginia",5847,2470,2023-12-09,"https://en.wikipedia.org/wiki/Fort_Belvoir,_Virginia",8317.0
dennis38,Kathryn_Tully_(Drive_character),3910,3580,2023-06-15,https://en.wikipedia.org/wiki/Kathryn_Tully_(Drive_character),7490.0
ooconnell,Dani_Tyler,3888,5119,2023-11-10,https://en.wikipedia.org/wiki/Dani_Tyler,
gpotter,Wilsons_Promontory_Islands_Important_Bird_Area,5192,7767,2022-01-24,https://en.wikipedia.org/wiki/Wilsons_Promontory_Islands_Important_Bird_Area,12959.0
robertadams,Nuclear_Trans-New_Guinea_languages,5862,3675,2024-04-14,https://en.wikipedia.org/wiki/Nuclear_Trans-New_Guinea_languages,9537.0
rebecca60,Ligue_Savoisienne,1819,6385,2022-09-01,https://en.wikipedia.org/wiki/Ligue_Savoisienne,8204.0
amartinez,N2F4,6581,7942,2023-01-24,https://en.wikipedia.org/wiki/N2F4,14523.0
smithamy,Pneumatic_artificial_muscles,6848,9891,2023-04-24,https://en.wikipedia.org/wiki/Pneumatic_artificial_muscles,16739.0
melissa43,Grammatophyllum,4311,1420,2024-03-07,https://en.wikipedia.org/wiki/Grammatophyllum,5731.0
elliottronnie,Kharajiyan,6195,6089,2025-01-27,https://en.wikipedia.org/wiki/Kharajiyan,12284.0
jamie53,Reginald_Davies,4146,1574,2022-01-05,https://en.wikipedia.org/wiki/Reginald_Davies,
tmcclain,IBM_Betriebssystem/2,7712,3379,2025-03-28,https://en.wikipedia.org/wiki/IBM_Betriebssystem/2,
bhall,Lagos_State_Ministry_of_Transport,1913,2437,2022-09-17,https://en.wikipedia.org/wiki/Lagos_State_Ministry_of_Transport,
paceashley,Austrian_Football_First_League_2010-11,1981,6998,2023-06-20,https://en.wikipedia.org/wiki/Austrian_Football_First_League_2010-11,8979.0
contrerasgabriel,2059_(year),7831,7775,2022-07-02,https://en.wikipedia.org/wiki/2059_(year),15606.0
prichards,Prime_Ministers_of_Madagascar,8730,7511,2022-10-24,,16241.0
nbraun,"S.E.S._(Sea,_Eugene,_Shoo)",4593,4419,2023-09-25,"https://en.wikipedia.org/wiki/S.E.S._(Sea,_Eugene,_Shoo)",9012.0
katie70,"Corbet,_Robert",6852,5061,2023-06-13,"https://en.wikipedia.org/wiki/Corbet,_Robert",11913.0
kristen48,Gustafson_Dairy_Farm,4386,4700,2025-01-06,https://en.wikipedia.org/wiki/Gustafson_Dairy_Farm,9086.0
patrickcody,Pantheon_Club,1497,4482,2025-03-20,,5979.0
bgonzalez,Documentary_style,3740,3756,2022-12-06,https://en.wikipedia.org/wiki/Documentary_style,7496.0
zrose,Meredith_railway_station,6105,1036,2024-05-13,https://en.wikipedia.org/wiki/Meredith_railway_station,7141.0
johnroberts,Billo_Frometa,8200,9494,2025-02-11,https://en.wikipedia.org/wiki/Billo_Frometa,17694.0
bgonzalez,Dino-Riders,6366,7381,2023-11-29,https://en.wikipedia.org/wiki/Dino-Riders,13747.0
natalie18,Lost_in_America_(RTZ_album),4283,4331,2021-04-20,https://en.wikipedia.org/wiki/Lost_in_America_(RTZ_album),8614.0
erin75,Lagos_Yacht_Club,2216,9295,2023-04-07,https://en.wikipedia.org/wiki/Lagos_Yacht_Club,11511.0
twilson,Speaker_of_the_Flemish_Parliament,8799,3121,2024-12-12,https://en.wikipedia.org/wiki/Speaker_of_the_Flemish_Parliament,11920.0
jilllarson,Joe_D._Courtney,8571,2014,2024-05-19,https://en.wikipedia.org/wiki/Joe_D._Courtney,10585.0
lewistammy,S._Ishtiaq,7308,7739,2023-08-18,https://en.wikipedia.org/wiki/S._Ishtiaq,15047.0
jonathansanders,Monroe_Co._ISD,5999,4667,2022-07-10,https://en.wikipedia.org/wiki/Monroe_Co._ISD,10666.0
anthony10,"Doreen_Miller,_Baroness_Miller_of_Hendon",5621,9788,2023-11-20,"https://en.wikipedia.org/wiki/Doreen_Miller,_Baroness_Miller_of_Hendon",15409.0
pfoster,Puerto_Princesa,1785,2488,2024-06-24,https://en.wikipedia.org/wiki/Puerto_Princesa,4273.0
hedwards,GC_1136,7051,7808,2024-11-11,https://en.wikipedia.org/wiki/GC_1136,14859.0
kbrown,Poland_soccer,8647,1122,2023-08-06,https://en.wikipedia.org/wiki/Poland_soccer,9769.0
jnolan,1998_in_home_video,5680,1883,2023-06-30,https://en.wikipedia.org/wiki/1998_in_home_video,7563.0
lewisrebecca,Prince_of_Chota,9346,6561,2024-01-27,https://en.wikipedia.org/wiki/Prince_of_Chota,15907.0
brianna34,Gutierrezia_juncea,4286,1762,2021-09-14,https://en.wikipedia.org/wiki/Gutierrezia_juncea,
erikaherring,Supaham,9193,7905,2024-12-22,https://en.wikipedia.org/wiki/Supaham,17098.0
scottmahoney,WRUR-FM,1219,6976,2024-07-15,,
chad75,Los_detectives_salvajes,5677,8649,2022-10-26,https://en.wikipedia.org/wiki/Los_detectives_salvajes,14326.0
stephanie45,Mk_II,8089,6043,2021-10-18,https://en.wikipedia.org/wiki/Mk_II,14132.0
gonzalesbrian,Alma_(short_film),7022,7422,2022-05-19,https://en.wikipedia.org/wiki/Alma_(short_film),14444.0
erica87,Komite_Olimpiade_Indonesia,9610,5398,2023-12-17,https://en.wikipedia.org/wiki/Komite_Olimpiade_Indonesia,15008.0
clarkcrystal,Johnny_Falls_(Hedley_song),5475,8848,2021-01-17,,14323.0
donnamyers,Smoking_in_Scotland,5270,6065,2025-09-15,,11335.0
robertsjustin,Indian_Premier_League_Orange_Cap,7470,3796,2021-05-25,https://en.wikipedia.org/wiki/Indian_Premier_League_Orange_Cap,11266.0
underwoodalec,23S_rRNA_pseudouridine1911/1915/1917_synthase,1483,1464,2023-10-31,https://en.wikipedia.org/wiki/23S_rRNA_pseudouridine1911/1915/1917_synthase,2947.0
kperry,Zion_National_Monument,3728,8040,2023-12-24,https://en.wikipedia.org/wiki/Zion_National_Monument,11768.0
johnsonmegan,Patrick_Sweeney_(Ohio_politician),4108,3874,2024-12-30,https://en.wikipedia.org/wiki/Patrick_Sweeney_(Ohio_politician),7982.0
dennis38,Entrepreneurship:Golden_Umbrella,5268,4049,2025-05-15,,9317.0
pbraun,W271CR,3023,1389,2021-09-07,https://en.wikipedia.org/wiki/W271CR,4412.0
mary24,Arei_no_Kagami,7016,8443,2020-12-05,https://en.wikipedia.org/wiki/Arei_no_Kagami,15459.0
mikaylacrosby,Ulaanbaataryn_Mazaalaynuud_FC,5862,8787,2023-06-09,https://en.wikipedia.org/wiki/Ulaanbaataryn_Mazaalaynuud_FC,
johnsonmichael,Arrestor_gear,5532,9704,2023-08-22,https://en.wikipedia.org/wiki/Arrestor_gear,15236.0
tarakelley,Anne_Elizabeth_Owers,6739,2614,2022-12-19,https://en.wikipedia.org/wiki/Anne_Elizabeth_Owers,9353.0
haleybarrett,Grolsch_Open,8959,4482,2022-07-16,,13441.0
qmartinez,Adam_Cohen_(scientist),7101,1763,2021-02-02,https://en.wikipedia.org/wiki/Adam_Cohen_(scientist),
burtonjose,Chauncey_Burr,3963,1082,2025-07-22,https://en.wikipedia.org/wiki/Chauncey_Burr,
patelzachary,USS_Porcupine,3391,4603,2021-01-28,,7994.0
penamichael,2005_MLS_Superdraft,3177,2112,2022-12-08,https://en.wikipedia.org/wiki/2005_MLS_Superdraft,5289.0
williamberry,GxP,5434,2940,2021-09-03,,8374.0
whiteamber,Alexornithidae,9150,3369,2025-07-26,https://en.wikipedia.org/wiki/Alexornithidae,12519.0
pdudley,Alamosaurus_sanjuanensis,5008,7964,2021-04-06,https://en.wikipedia.org/wiki/Alamosaurus_sanjuanensis,12972.0
tdaniels,Extended_ideal,9595,6774,2024-11-30,https://en.wikipedia.org/wiki/Extended_ideal,16369.0
grahambrian,UC_Colorado_Springs_Mountain_Lions,3642,6925,2020-11-24,https://en.wikipedia.org/wiki/UC_Colorado_Springs_Mountain_Lions,
joshua79,Tribal_university,7395,4478,2022-11-17,https://en.wikipedia.org/wiki/Tribal_university,11873.0
richard57,Tak3n,5472,2882,2023-06-27,https://en.wikipedia.org/wiki/Tak3n,8354.0
rebecca60,Rabbi_Robert_Wexler,2795,5258,2025-10-12,https://en.wikipedia.org/wiki/Rabbi_Robert_Wexler,8053.0
amy23,Columnea_querceti,6051,8759,2024-01-13,https://en.wikipedia.org/wiki/Columnea_querceti,
brightconnie,Laurent_Tillie_(volleyball),2118,3056,2021-02-12,https://en.wikipedia.org/wiki/Laurent_Tillie_(volleyball),5174.0
enelson,Y._Saad,9478,6705,2021-03-15,https://en.wikipedia.org/wiki/Y._Saad,16183.0
hectorberry,List_of_St._Louis_Blues_draft_picks,7270,2072,2021-07-10,https://en.wikipedia.org/wiki/List_of_St._Louis_Blues_draft_picks,9342.0
david57,San_Jose_Razorclaws,9080,2962,2021-04-15,,
chad75,The_Islamic_Monthly,8163,4214,2024-03-28,https://en.wikipedia.org/wiki/The_Islamic_Monthly,12377.0
simmonsbrandi,Dallas_County_Courthouse_(Alabama),5471,2266,2025-01-28,https://en.wikipedia.org/wiki/Dallas_County_Courthouse_(Alabama),
hermanbrianna,Quealy,1959,7072,2025-04-01,https://en.wikipedia.org/wiki/Quealy,9031.0
adam54,William_W._Cargill,7869,3108,2023-05-19,https://en.wikipedia.org/wiki/William_W._Cargill,10977.0
dereklewis,Central_Dauphin_(disambiguation),3210,7167,2020-11-20,https://en.wikipedia.org/wiki/Central_Dauphin_(disambiguation),10377.0
williamthompson,Cam_Westhead,8945,1334,2022-04-30,https://en.wikipedia.org/wiki/Cam_Westhead,10279.0
marthamcdonald,Cinquefoil_twist,3673,6699,2024-10-05,https://en.wikipedia.org/wiki/Cinquefoil_twist,10372.0
susangarcia,Maniacal_(film),4276,2962,2022-02-02,https://en.wikipedia.org/wiki/Maniacal_(film),7238.0
barrondaniel,"All_Saints_Church,_Speke",2750,5551,2022-01-26,"https://en.wikipedia.org/wiki/All_Saints_Church,_Speke",8301.0
blackvictoria,Theater_de_la_Jeune_Lune,9716,2512,2023-05-20,https://en.wikipedia.org/wiki/Theater_de_la_Jeune_Lune,
alexandra99,Johannes_Baumann,1277,8733,2022-09-04,https://en.wikipedia.org/wiki/Johannes_Baumann,10010.0
wendy91,Stamford_Bridge_(disambiguation),1064,4984,2025-07-15,https://en.wikipedia.org/wiki/Stamford_Bridge_(disambiguation),6048.0
taylorprice,Balloszog,5398,7330,2022-01-26,https://en.wikipedia.org/wiki/Balloszog,12728.0
william42,AMR_Eagle_Holdings,1754,7419,2024-12-24,https://en.wikipedia.org/wiki/AMR_Eagle_Holdings,9173.0
zachary23,"Mantee,_Mississippi",3994,4807,2022-12-06,"https://en.wikipedia.org/wiki/Mantee,_Mississippi",8801.0
eroman,Igor_Stravinskiy,7929,7143,2024-08-13,https://en.wikipedia.org/wiki/Igor_Stravinskiy,15072.0
williamsrandall,Breed_back,8563,4085,2022-01-25,https://en.wikipedia.org/wiki/Breed_back,12648.0
hillandrew,Derek_de_lint,9817,9391,2021-04-05,https://en.wikipedia.org/wiki/Derek_de_lint,19208.0
mark33,The_Old_Man_and_the_Love_Doll:_The_Time_of_My_First_Period,1892,6735,2024-08-17,https://en.wikipedia.org/wiki/The_Old_Man_and_the_Love_Doll:_The_Time_of_My_First_Period,8627.0
megan02,Palas-e_Abadan,6843,1235,2021-09-17,https://en.wikipedia.org/wiki/Palas-e_Abadan,8078.0
nicholas59,Avraam_Sack,3818,3147,2024-03-26,https://en.wikipedia.org/wiki/Avraam_Sack,
cruzkatherine,Neurotrichini,2630,6490,2021-05-27,https://en.wikipedia.org/wiki/Neurotrichini,9120.0
wendymurray,Akae_Beka,2221,5154,2024-12-02,https://en.wikipedia.org/wiki/Akae_Beka,7375.0
brittany84,Michalis_Mouroutsos,7045,5871,2023-12-18,https://en.wikipedia.org/wiki/Michalis_Mouroutsos,12916.0
garciacynthia,Amelia_Elizabeth_Guppy,6350,3314,2021-04-18,https://en.wikipedia.org/wiki/Amelia_Elizabeth_Guppy,
kelly56,Dingleden,8657,3995,2025-03-31,https://en.wikipedia.org/wiki/Dingleden,
idennis,Songoku,6520,5563,2022-12-29,https://en.wikipedia.org/wiki/Songoku,12083.0
richardbriggs,New_york_guitar_show,6702,2727,2025-07-02,,
alexandramiller,Andre_Kinney,1092,9412,2020-11-15,,
rogersrandall,Hypercallia_haematella,7444,2475,2022-02-08,https://en.wikipedia.org/wiki/Hypercallia_haematella,
hendersoncristian,PAF_Academy,2501,8629,2023-01-13,https://en.wikipedia.org/wiki/PAF_Academy,11130.0
rivasantonio,Fascol,5260,6966,2022-04-10,https://en.wikipedia.org/wiki/Fascol,
mccartymichael,Paint_on_glass_animation,7548,7802,2023-03-30,https://en.wikipedia.org/wiki/Paint_on_glass_animation,15350.0
philliphodge,Pascualcobo,8796,8404,2022-12-10,https://en.wikipedia.org/wiki/Pascualcobo,
tmcguire,Minsk_Voblasts,4579,2628,2022-01-20,https://en.wikipedia.org/wiki/Minsk_Voblasts,
sergioturner,Pug_Griffin,6940,8713,2022-04-20,https://en.wikipedia.org/wiki/Pug_Griffin,15653.0
nthomas,"Miners_Rest,_Victoria",9264,7637,2024-09-28,"https://en.wikipedia.org/wiki/Miners_Rest,_Victoria",16901.0
michael73,S9902_Xinle-Yuanshi_Expressway,6232,9473,2023-12-22,https://en.wikipedia.org/wiki/S9902_Xinle-Yuanshi_Expressway,15705.0
woodsstephanie,Negru,9395,8412,2024-07-27,,17807.0
lbrown,Louis_Theis,6502,8444,2024-11-14,https://en.wikipedia.org/wiki/Louis_Theis,14946.0
murrayshannon,Robert_Wedderburn,9760,1009,2025-08-26,https://en.wikipedia.org/wiki/Robert_Wedderburn,
jasonhurley,RagWing_RW11_Rag-A-Bond,4614,1783,2024-08-08,https://en.wikipedia.org/wiki/RagWing_RW11_Rag-A-Bond,6397.0
collinsshelia,Standup_paddleboarder,9991,2853,2020-11-14,https://en.wikipedia.org/wiki/Standup_paddleboarder,12844.0
toni90,Sergey_Rakhmaninov,7717,1077,2020-12-03,https://en.wikipedia.org/wiki/Sergey_Rakhmaninov,8794.0
david02,Hacon_II,5425,2923,2024-04-09,https://en.wikipedia.org/wiki/Hacon_II,
hollowaytamara,Stuart_Manley,3578,8708,2021-04-06,https://en.wikipedia.org/wiki/Stuart_Manley,
ievans,Poison_Spring_State_Park,8047,3400,2020-12-30,https://en.wikipedia.org/wiki/Poison_Spring_State_Park,11447.0
robert38,SJ_Loftie_Eaton,5014,2708,2021-06-20,https://en.wikipedia.org/wiki/SJ_Loftie_Eaton,7722.0
gonzalesjose,The_Church_of_Jesus_Christ_of_Latter-day_Saints_in_North_Carolina,8723,8792,2020-11-13,https://en.wikipedia.org/wiki/The_Church_of_Jesus_Christ_of_Latter-day_Saints_in_North_Carolina,17515.0
richard01,Purmo,9347,1906,2025-05-07,https://en.wikipedia.org/wiki/Purmo,11253.0
wpacheco,Jimmy_Lee_Holt,5661,4060,2024-06-09,https://en.wikipedia.org/wiki/Jimmy_Lee_Holt,9721.0
bhall,George_T._Clark,3387,3638,2024-09-29,https://en.wikipedia.org/wiki/George_T._Clark,7025.0
kruegerjose,Soraya_Haddad,6066,8335,2021-11-09,https://en.wikipedia.org/wiki/Soraya_Haddad,14401.0
dennis38,March_28th,7667,2341,2025-08-20,https://en.wikipedia.org/wiki/March_28th,10008.0
paulstout,Organic_valley_Inc.,9102,9536,2024-12-06,https://en.wikipedia.org/wiki/Organic_valley_Inc.,
williamdavis,Bear_Cave,4540,4918,2021-02-05,https://en.wikipedia.org/wiki/Bear_Cave,9458.0
christineherman,Durban_City_F.C._(1959),5699,2593,2024-06-29,https://en.wikipedia.org/wiki/Durban_City_F.C._(1959),8292.0
sanchezjose,London_greenways,7541,5882,2022-10-17,https://en.wikipedia.org/wiki/London_greenways,
plopez,W.B.R._King,5488,7125,2024-08-26,,12613.0
allison48,Krugerrands,9700,8938,2023-06-11,https://en.wikipedia.org/wiki/Krugerrands,18638.0
eric59,Child_Eating_Ice_Cream_Bomb,8890,6667,2025-07-27,https://en.wikipedia.org/wiki/Child_Eating_Ice_Cream_Bomb,
jeffreytaylor,Super_monkey_ball_touch_and_rolll,3374,8881,2024-07-10,,12255.0
xwarren,Nanri_Yuuka,8838,9344,2023-08-26,https://en.wikipedia.org/wiki/Nanri_Yuuka,
umoody,Diopocephalus,8231,4526,2023-01-14,https://en.wikipedia.org/wiki/Diopocephalus,12757.0
wbradley,Brongniartella_(alga),6392,4251,2021-08-08,https://en.wikipedia.org/wiki/Brongniartella_(alga),10643.0
scottjohnson,"Jim_Stevenson_(footballer,_born_1935)",5586,8037,2020-11-22,"https://en.wikipedia.org/wiki/Jim_Stevenson_(footballer,_born_1935)",13623.0
micheal98,Salpa-Line,5044,9341,2021-08-28,https://en.wikipedia.org/wiki/Salpa-Line,14385.0
sandovalsarah,"Palate,_hard",6589,2690,2025-10-08,,
antonioguerrero,Manipulus_florum,2302,8786,2021-09-06,https://en.wikipedia.org/wiki/Manipulus_florum,11088.0
patricia38,Pennsylvania_v._New_York,3043,9521,2023-08-08,https://en.wikipedia.org/wiki/Pennsylvania_v._New_York,
xmccormick,Child_sale,7899,9225,2025-10-09,https://en.wikipedia.org/wiki/Child_sale,17124.0
david27,"Engel,_Carl",4194,4353,2022-12-16,"https://en.wikipedia.org/wiki/Engel,_Carl",8547.0
rachelnunez,The_Fear_(EP),6343,7030,2023-06-10,https://en.wikipedia.org/wiki/The_Fear_(EP),13373.0
raymond00,LAK-12,4395,6876,2022-07-10,https://en.wikipedia.org/wiki/LAK-12,
moonjessica,Neil_Turner_(rugby_league),9661,6471,2025-10-08,https://en.wikipedia.org/wiki/Neil_Turner_(rugby_league),16132.0
jenniferfowler,Bulbophyllum_barbigerum,8284,5587,2023-08-07,https://en.wikipedia.org/wiki/Bulbophyllum_barbigerum,13871.0
brendaadams,Beitar_Haifa_F.C.,1233,7619,2021-10-19,https://en.wikipedia.org/wiki/Beitar_Haifa_F.C.,8852.0
twilson,Nicholas_Academic_Centers,4801,6999,2021-10-31,https://en.wikipedia.org/wiki/Nicholas_Academic_Centers,11800.0
yukenneth,Rose_Guitarinaal,5056,5779,2023-07-15,https://en.wikipedia.org/wiki/Rose_Guitarinaal,
seanrichardson,Anthony_van_Zijlvelt,4444,5580,2023-03-24,https://en.wikipedia.org/wiki/Anthony_van_Zijlvelt,10024.0
davidgibson,Valentina_Zhuravleva,9827,4354,2024-05-15,,14181.0
chelseapope,Wendell_M._Latimer,9786,3820,2023-12-08,https://en.wikipedia.org/wiki/Wendell_M._Latimer,13606.0
kyle66,Mauritius_Paradise_Flycatcher,8934,3193,2022-02-16,https://en.wikipedia.org/wiki/Mauritius_Paradise_Flycatcher,
ramseykimberly,Dwight_eisenhower,4545,2276,2025-04-16,https://en.wikipedia.org/wiki/Dwight_eisenhower,
robert53,Hans_Georg_Dehmelt,1110,7696,2025-06-14,https://en.wikipedia.org/wiki/Hans_Georg_Dehmelt,
qcollier,"James_Ivory,_Lord_Ivory",5065,5195,2025-04-29,,10260.0
orobles,Sallallahu_alayhi_wa_sallam,1256,6802,2022-10-28,https://en.wikipedia.org/wiki/Sallallahu_alayhi_wa_sallam,
saundersrebecca,BN9,8870,4457,2022-12-19,,
ramirezjeffrey,Democratic_Karen_Benevolent_Army,7205,2398,2024-02-28,https://en.wikipedia.org/wiki/Democratic_Karen_Benevolent_Army,9603.0
brenda21,Naevius_Sutorius_Macro,8454,1535,2024-06-05,https://en.wikipedia.org/wiki/Naevius_Sutorius_Macro,9989.0
lbrown,Magdalena_Kochan,3656,6540,2024-08-16,https://en.wikipedia.org/wiki/Magdalena_Kochan,10196.0
adam54,Just_Shoot_Me!,8400,1569,2022-12-01,https://en.wikipedia.org/wiki/Just_Shoot_Me!,9969.0
stacey29,Bishamber,8749,7729,2024-08-19,https://en.wikipedia.org/wiki/Bishamber,16478.0
wbriggs,Musee_Carnavelet,5267,7316,2025-10-03,https://en.wikipedia.org/wiki/Musee_Carnavelet,12583.0
jacob78,Catherine_Brewer_Benson,4972,1194,2022-01-17,https://en.wikipedia.org/wiki/Catherine_Brewer_Benson,6166.0
zjones,Constructs_of_the_State,6458,4486,2020-11-22,https://en.wikipedia.org/wiki/Constructs_of_the_State,10944.0
jesseguerrero,Nicolas_Marie_Quinette,1196,3724,2023-09-04,,4920.0
joseph67,Will_Carroll_(musician),3176,3891,2023-04-26,https://en.wikipedia.org/wiki/Will_Carroll_(musician),7067.0
gnorris,22603_Davidoconnor,4208,9910,2021-09-20,https://en.wikipedia.org/wiki/22603_Davidoconnor,
trannicole,Taras_(mythology),8621,9632,2025-08-24,https://en.wikipedia.org/wiki/Taras_(mythology),18253.0
ryan94,Pasugo,6044,6282,2024-12-27,https://en.wikipedia.org/wiki/Pasugo,12326.0
chad75,Churchville,7241,4275,2023-08-12,https://en.wikipedia.org/wiki/Churchville,11516.0
ashleyclarke,Lady_Anusuiya_Singhania_Education_Centre,2204,7954,2023-11-08,https://en.wikipedia.org/wiki/Lady_Anusuiya_Singhania_Education_Centre,10158.0
waltermatthews,Muslim_grave,1238,4748,2020-12-13,https://en.wikipedia.org/wiki/Muslim_grave,5986.0
victor64,Decharch_(military_rank),6567,1260,2023-01-05,https://en.wikipedia.org/wiki/Decharch_(military_rank),7827.0
chad75,Sir_Harry_Gibbs_Legal_Heritage_Centre,5673,4705,2022-08-23,https://en.wikipedia.org/wiki/Sir_Harry_Gibbs_Legal_Heritage_Centre,10378.0
bishopjeremy,Maritime_Football_League,3732,9509,2022-09-24,https://en.wikipedia.org/wiki/Maritime_Football_League,13241.0
simmonsbrandon,Pacific_Power_and_Light,9681,6660,2023-09-07,https://en.wikipedia.org/wiki/Pacific_Power_and_Light,16341.0
nicole89,Notion_(ancient_city),4802,5919,2025-06-10,https://en.wikipedia.org/wiki/Notion_(ancient_city),10721.0
khankristin,Lexus_LS_(XF50),4411,3864,2021-08-01,,8275.0
mark22,Emoh_Ruo,9597,3720,2022-08-14,https://en.wikipedia.org/wiki/Emoh_Ruo,
qpena,Siwash_Rock,5116,7318,2022-09-15,https://en.wikipedia.org/wiki/Siwash_Rock,12434.0
santiagokathy,Now_Sanjan,3594,9744,2025-02-27,https://en.wikipedia.org/wiki/Now_Sanjan,13338.0
brenda21,Lymington_F.C.,5942,7551,2023-08-29,https://en.wikipedia.org/wiki/Lymington_F.C.,13493.0
kimpatricia,Falkenbergs_Motorbana,4463,1475,2021-11-16,https://en.wikipedia.org/wiki/Falkenbergs_Motorbana,
marcia44,Edward_Boys,7341,7781,2023-07-02,https://en.wikipedia.org/wiki/Edward_Boys,15122.0
richardsonjulian,Multi-lane_racer_water_slide,6494,6667,2022-11-02,https://en.wikipedia.org/wiki/Multi-lane_racer_water_slide,13161.0
shanegutierrez,Merritt_Centennials_notable_players_and_alumni,7089,6724,2025-06-10,,13813.0
gonzaleschris,"The_Spider,_master_of_men",1889,1464,2021-08-15,"https://en.wikipedia.org/wiki/The_Spider,_master_of_men",
hernandezjennifer,Fabianksi,7960,6869,2025-05-18,https://en.wikipedia.org/wiki/Fabianksi,14829.0
beasleydaniel,2006_Superbike_World_Championship,4465,7664,2024-09-30,https://en.wikipedia.org/wiki/2006_Superbike_World_Championship,12129.0
pgreene,Molasse_basin,6783,8946,2024-05-07,https://en.wikipedia.org/wiki/Molasse_basin,15729.0
colemanlaura,Uwu,2206,3544,2024-03-31,https://en.wikipedia.org/wiki/Uwu,5750.0
matthewarnold,Honda_CB250_(disambiguation),2831,4392,2022-11-18,https://en.wikipedia.org/wiki/Honda_CB250_(disambiguation),
annaneal,Nicholas_Lyranus,3976,8823,2023-08-09,https://en.wikipedia.org/wiki/Nicholas_Lyranus,
rogerskyle,Progressivism_in_the_Muslim_world,9417,8853,2021-08-13,https://en.wikipedia.org/wiki/Progressivism_in_the_Muslim_world,18270.0
